337766590	-844086361	267.05	13	125	0.01	-0.00	0.02	33.26	21	52	260.59	0.86	0.12	-0.00	1.00	-0.14	7.03	12.04	146656
337766590	-844086361	267.05	13	125	-0.00	0.00	-0.04	33.26	14	52	260.61	-0.35	0.12	-0.00	1.00	-0.20	7.07	12.00	146756
337766590	-844086361	267.05	13	125	0.00	0.00	0.02	33.26	19	52	260.48	-0.19	0.12	-0.00	1.00	-0.18	7.07	11.98	146856
337766590	-844086361	267.05	13	125	0.00	0.00	0.02	33.26	19	52	260.40	-0.47	0.12	-0.00	1.00	-0.19	7.05	11.97	146956
337766590	-844086361	267.05	13	125	0.00	0.01	-0.04	33.26	14	52	260.42	0.18	0.12	-0.00	1.00	-0.11	7.00	12.05	147056
337766589	-844086362	267.05	13	125	-0.00	-0.00	0.00	33.26	12	52	260.21	-0.52	0.12	-0.00	1.00	-0.14	7.01	12.04	147156
337766589	-844086362	267.05	13	125	0.00	-0.00	0.01	33.26	13	52	260.62	-0.46	0.13	-0.00	1.00	-0.11	7.08	12.05	147256
337766589	-844086363	267.05	13	125	0.00	0.00	-0.02	33.26	11	52	260.68	-0.87	0.12	-0.00	1.00	-0.12	7.11	12.08	147356
337766589	-844086363	267.05	13	125	0.00	0.00	-0.02	33.26	11	52	260.65	0.32	0.12	-0.00	1.00	-0.13	7.07	12.01	147456
337766589	-844086363	267.05	13	125	-0.00	0.00	-0.00	33.26	6	52	260.28	-0.12	0.12	-0.00	1.00	-0.14	7.05	12.01	147556
337766589	-844086363	267.05	13	125	0.00	0.00	-0.04	33.26	19	52	260.58	0.39	0.13	-0.00	1.00	-0.15	7.05	11.94	147657
337766589	-844086362	267.05	13	125	-0.00	0.00	-0.01	33.26	11	52	260.56	-0.07	0.12	-0.00	1.00	-0.15	7.04	11.98	147756
337766589	-844086363	267.05	13	125	0.00	0.01	-0.05	33.26	11	52	260.33	0.11	0.12	-0.00	1.00	-0.15	7.09	12.04	147857
337766589	-844086363	267.06	13	125	-0.00	-0.01	-0.01	33.26	12	52	260.84	-0.03	0.12	-0.00	1.00	-0.12	7.05	12.03	147957
337766589	-844086363	267.06	13	125	-0.00	-0.01	-0.01	33.26	12	52	260.97	0.09	0.12	-0.00	1.00	-0.16	7.07	11.97	148057
337766589	-844086364	267.06	13	125	-0.00	0.00	-0.02	33.26	13	51	260.75	-0.14	0.12	-0.00	1.00	-0.11	7.01	12.04	148157
337766589	-844086364	267.06	13	125	0.00	-0.00	-0.02	33.26	18	51	260.70	-0.27	0.12	-0.00	1.00	-0.14	7.07	11.99	148257
337766589	-844086364	267.06	13	125	0.00	0.00	-0.02	33.26	22	51	260.75	-0.08	0.13	-0.00	1.00	-0.15	7.02	12.09	148357
337766589	-844086364	267.06	13	125	0.00	0.00	-0.02	33.26	22	51	260.30	-0.13	0.13	-0.00	1.00	-0.12	7.07	12.12	148457
337766589	-844086364	267.06	13	125	-0.02	-0.00	0.05	33.26	20	51	260.36	-0.05	0.12	-0.00	1.00	-0.12	7.10	11.98	148557
337766589	-844086364	267.06	13	125	0.00	0.02	0.02	33.26	13	51	260.50	-0.03	0.12	-0.00	1.00	-0.13	7.10	12.06	148657
337766589	-844086364	267.06	13	125	0.00	-0.02	-0.08	33.26	40	51	260.93	0.05	0.12	-0.00	1.00	-0.13	7.09	12.05	148757
337766589	-844086364	267.06	13	125	-0.01	0.01	0.02	33.26	35	51	260.57	-0.38	0.12	-0.00	1.00	-0.10	7.06	12.00	148857
337766589	-844086364	267.06	13	125	-0.01	0.01	0.02	33.26	35	51	260.84	0.17	0.12	-0.00	1.00	-0.15	7.02	12.02	148957
337766589	-844086364	267.06	13	125	0.03	0.00	-0.04	33.26	28	51	260.60	0.03	0.12	-0.00	1.00	-0.17	7.08	12.03	149057
337766589	-844086364	267.07	13	125	-0.00	-0.00	-0.00	33.26	14	51	260.68	0.30	0.12	-0.00	1.00	-0.16	7.07	12.01	149157
337766589	-844086364	267.07	13	125	0.02	0.00	-0.10	33.26	29	51	261.01	0.72	0.12	-0.00	1.00	-0.14	7.08	11.99	149257
337766588	-844086364	267.07	13	125	-0.00	0.01	0.06	33.26	29	51	260.83	-0.83	0.12	-0.00	1.00	-0.17	7.02	12.01	149357
337766588	-844086364	267.07	13	125	-0.00	0.01	0.06	33.26	29	51	260.75	-0.34	0.12	-0.00	1.00	-0.13	7.08	12.00	149457
337766589	-844086364	267.07	13	125	0.00	0.00	-0.06	33.26	27	51	260.50	-0.17	0.12	-0.00	1.00	-0.22	7.07	12.04	149557
337766589	-844086364	267.07	13	125	0.03	-0.00	-0.02	33.26	13	51	260.57	1.26	0.12	-0.00	1.00	-0.16	7.03	11.98	149657
337766589	-844086364	267.07	13	125	-0.02	0.00	0.07	33.26	22	51	260.73	0.16	0.13	-0.00	1.00	-0.12	7.07	12.02	149757
337766589	-844086363	267.07	13	125	0.02	-0.02	-0.02	33.26	20	51	261.06	-0.22	0.12	-0.00	1.00	-0.11	7.08	12.01	149857
337766589	-844086363	267.07	13	125	0.02	-0.02	-0.02	33.26	20	51	261.08	0.17	0.12	-0.00	1.00	-0.14	7.04	12.00	149957
337766589	-844086364	267.07	13	125	0.02	0.04	-0.06	33.26	20	50	260.91	0.58	0.12	-0.00	1.00	-0.18	7.05	11.97	150057
337766589	-844086365	267.07	13	125	0.01	-0.02	0.03	33.26	19	50	261.09	0.78	0.12	-0.00	1.00	-0.19	7.06	11.99	150157
337766589	-844086365	267.07	13	125	0.02	0.01	-0.05	33.26	18	50	261.06	-0.09	0.12	-0.00	1.00	-0.19	7.05	11.98	150257
337766589	-844086364	267.07	13	125	-0.02	-0.01	0.02	33.26	15	50	260.82	0.28	0.12	-0.00	1.00	-0.17	7.07	12.00	150357
337766589	-844086364	267.07	13	125	-0.02	-0.01	0.02	33.26	15	50	260.96	-0.12	0.12	-0.00	1.00	-0.17	7.10	12.00	150458
337766589	-844086364	267.07	13	125	0.01	0.02	-0.12	33.26	19	50	260.78	0.74	0.12	-0.00	1.00	-0.13	7.05	12.01	150558
337766589	-844086364	267.07	13	125	0.00	-0.02	0.14	33.26	30	50	260.60	0.49	0.12	-0.00	1.00	-0.17	7.04	12.03	150658
337766589	-844086364	267.07	13	125	-0.01	-0.03	0.02	33.26	30	50	260.68	0.25	0.12	-0.00	1.00	-0.15	7.07	12.11	150758
337766589	-844086364	267.07	13	125	-0.01	-0.03	0.02	33.26	30	50	260.71	-0.92	0.12	-0.00	1.00	-0.13	7.03	12.06	150858
337766588	-844086364	267.07	13	125	0.00	0.00	0.10	33.26	20	50	261.05	0.25	0.12	-0.00	1.00	-0.09	7.07	12.05	150958
337766588	-844086364	267.07	13	125	-0.02	-0.02	-0.04	33.26	39	50	260.69	-0.20	0.12	-0.00	1.00	-0.17	6.99	12.02	151058
337766587	-844086363	267.08	13	125	0.03	0.04	-0.00	33.26	10	50	260.80	1.01	0.12	-0.00	1.00	-0.14	7.04	12.06	151158
337766587	-844086362	267.08	13	125	0.00	-0.03	-0.02	33.26	17	50	261.05	-0.26	0.12	-0.00	1.00	-0.12	7.03	12.04	151258
