337766560	-844086254	267.09	23	126	0.02	0.00	-0.04	223.92	27	14	263.40	-0.11	0.08	0.07	1.00	3.94	4.68	12.59	714670
337766560	-844086254	267.09	23	126	-0.01	-0.00	0.00	223.92	11	14	263.78	0.49	0.08	0.07	1.00	3.94	4.72	12.63	714770
337766560	-844086254	267.08	23	126	0.01	-0.00	-0.04	223.92	22	14	263.93	1.20	0.08	0.07	1.00	3.88	4.71	12.59	714870
337766560	-844086254	267.08	23	126	-0.00	0.01	0.02	223.92	16	14	263.75	-0.14	0.08	0.07	1.00	3.90	4.70	12.64	714970
337766560	-844086254	267.08	23	126	-0.00	0.01	0.02	223.92	16	14	263.40	-0.95	0.08	0.07	1.00	3.90	4.68	12.65	715070
337766560	-844086254	267.08	23	126	0.00	-0.01	-0.06	223.92	16	14	263.82	-0.55	0.08	0.07	1.00	3.93	4.68	12.63	715169
337766560	-844086254	267.08	23	126	-0.00	-0.00	0.00	223.92	14	14	262.94	-0.43	0.08	0.07	1.00	3.97	4.66	12.59	715270
337766560	-844086254	267.08	23	126	0.00	0.00	-0.02	223.92	19	14	263.71	0.61	0.08	0.07	1.00	3.89	4.79	12.68	715369
337766560	-844086254	267.09	23	126	0.00	0.01	-0.02	223.92	23	14	263.42	0.18	0.08	0.07	1.00	3.92	4.70	12.64	715470
337766560	-844086254	267.09	23	126	0.00	0.01	-0.02	223.92	23	14	263.44	-0.39	0.08	0.07	1.00	3.92	4.75	12.61	715570
337766560	-844086254	267.08	23	126	-0.01	0.00	0.03	223.92	51	14	263.42	0.27	0.08	0.07	1.00	3.96	4.62	12.61	715671
337766560	-844086254	267.08	23	126	0.02	0.02	-0.02	223.92	23	14	263.37	0.28	0.08	0.07	1.00	3.92	4.68	12.65	715770
337766560	-844086254	267.08	23	126	0.04	0.00	-0.05	223.92	27	14	263.47	0.91	0.08	0.07	1.00	3.92	4.65	12.63	715870
337766560	-844086254	267.07	23	126	0.01	0.02	0.06	223.92	30	14	264.08	-0.13	0.08	0.07	1.00	3.96	4.73	12.69	715970
337766560	-844086254	267.07	23	126	0.01	0.02	0.06	223.92	30	14	263.29	-0.16	0.08	0.07	1.00	3.87	4.71	12.65	716071
337766560	-844086254	267.08	23	126	-0.02	-0.01	-0.04	223.92	19	14	263.67	0.52	0.08	0.07	1.00	3.94	4.70	12.63	716171
337766561	-844086254	267.08	23	126	0.04	0.01	0.02	223.92	10	14	263.24	-0.10	0.08	0.07	1.00	3.91	4.72	12.66	716270
337766560	-844086254	267.08	23	126	-0.04	-0.01	-0.01	223.92	19	14	263.59	-0.17	0.08	0.07	1.00	3.86	4.69	12.62	716370
337766561	-844086254	267.08	23	126	0.01	-0.03	-0.08	223.92	43	14	263.25	-0.57	0.08	0.07	1.00	3.88	4.70	12.66	716470
337766561	-844086254	267.08	23	126	0.01	-0.03	-0.08	223.92	43	14	263.38	-0.03	0.08	0.07	1.00	3.91	4.62	12.60	716570
337766561	-844086254	267.08	23	126	0.01	0.05	0.12	223.92	47	14	263.46	-0.16	0.08	0.07	1.00	3.94	4.68	12.60	716670
337766561	-844086254	267.08	23	126	-0.01	-0.04	-0.02	223.92	21	14	263.17	-0.60	0.08	0.07	0.99	3.92	4.64	12.56	716771
