337765581	-844078035	291.43	3	125	0.04	0.29	0.03	45.82	138	524	276.90	-0.42	0.03	-0.15	1.08	-3.14	1.18	13.32	35475
337765586	-844078032	291.34	3	125	0.25	0.38	0.11	52.99	127	525	276.59	-0.64	0.05	-0.20	1.14	-5.30	4.90	13.11	35575
337765586	-844078031	291.31	3	125	-0.01	0.11	0.12	52.99	104	526	276.67	-0.54	0.08	-0.21	1.17	-6.46	6.01	12.84	35675
337765586	-844078031	291.31	3	125	-0.01	0.11	0.12	52.99	104	526	276.75	-0.51	0.10	-0.19	1.05	-7.51	7.27	11.91	35775
337765586	-844078032	291.18	3	125	-0.08	0.17	0.19	70.02	102	526	276.95	-0.39	0.08	-0.13	0.99	-7.81	6.40	11.30	35875
337765587	-844078033	291.16	3	125	0.00	-0.08	0.16	70.02	137	526	276.67	-0.47	0.11	-0.13	1.01	-7.59	5.78	11.21	35976
337765588	-844078034	291.12	3	125	0.01	-0.00	0.17	70.02	125	525	276.52	-0.42	0.12	-0.15	1.03	-7.49	6.55	10.95	36076
337765589	-844078033	291.11	3	125	0.06	-0.00	0.15	70.02	127	524	276.76	-0.29	0.13	-0.15	1.10	-7.45	6.92	11.02	36176
337765589	-844078033	291.11	3	125	0.06	-0.00	0.15	70.02	127	524	276.59	-0.41	0.17	-0.16	1.19	-7.50	7.72	10.82	36276
337765590	-844078033	291.09	3	125	0.03	-0.04	0.12	70.02	130	524	276.54	-0.31	0.14	-0.21	1.31	-7.46	8.08	10.68	36376
337765590	-844078033	291.08	3	125	0.03	-0.02	0.09	70.02	128	523	276.21	-0.25	0.17	-0.19	1.23	-6.39	7.26	10.79	36476
337765590	-844078033	291.15	3	125	0.04	-0.09	-0.02	70.02	100	523	277.15	-0.16	0.08	-0.17	1.00	-6.53	4.33	11.08	36576
337765592	-844078034	291.21	3	125	0.15	-0.16	-0.12	359.47	113	522	276.81	0.10	0.05	-0.05	0.85	-5.12	1.40	10.78	36676
337765592	-844078034	291.21	3	125	0.15	-0.16	-0.12	359.47	113	522	277.25	0.22	-0.00	-0.00	0.82	-3.42	-1.40	11.34	36776
337765592	-844078038	291.24	3	125	-0.03	-0.31	-0.20	311.66	105	523	277.07	0.55	-0.08	0.08	0.62	-1.52	-4.54	11.60	36876
337765587	-844078043	291.28	3	125	-0.32	-0.44	-0.25	254.39	136	524	277.46	0.57	-0.19	0.09	0.42	-1.23	-9.24	11.61	36976
337765587	-844078046	291.30	3	125	-0.12	-0.22	-0.24	252.56	126	525	277.13	0.70	-0.17	0.03	0.46	-1.18	-11.47	10.97	37076
337765587	-844078045	291.31	3	125	-0.10	0.06	-0.23	252.56	151	526	277.05	0.75	-0.05	-0.05	0.71	-1.01	-9.98	10.76	37176
337765587	-844078045	291.31	3	125	-0.10	0.06	-0.23	252.56	151	526	276.55	0.50	-0.05	-0.13	1.07	-3.01	-7.04	10.91	37276
337765589	-844078044	291.19	3	125	-0.06	0.29	-0.07	153.99	144	527	276.52	0.21	-0.00	-0.18	1.30	-5.26	-1.13	11.82	37376
337765596	-844078038	291.04	3	125	0.23	0.67	0.10	86.71	143	528	276.28	-0.27	-0.00	-0.29	1.32	-8.15	2.67	12.70	37476
337765596	-844078040	290.98	3	125	0.00	0.10	0.12	86.71	105	528	276.80	-0.54	0.07	-0.20	1.19	-8.09	5.02	12.09	37576
337765598	-844078046	290.86	3	125	-0.00	-0.20	0.20	65.52	131	527	276.48	-0.87	-0.00	-0.19	1.13	-8.38	3.67	11.39	37676
337765598	-844078046	290.86	3	125	-0.00	-0.20	0.20	65.52	131	527	276.38	-0.82	-0.03	-0.14	1.10	-7.09	2.85	10.83	37776
337765600	-844078046	290.80	3	125	0.06	-0.00	0.20	65.52	130	527	276.91	-0.78	0.02	-0.14	0.97	-7.14	2.20	10.79	37876
337765600	-844078047	290.79	3	125	0.01	-0.05	0.15	65.52	128	526	276.43	-0.50	0.04	-0.13	0.98	-7.51	2.37	10.86	37976
337765602	-844078048	290.73	3	125	0.00	-0.04	0.14	65.52	123	526	276.38	-0.33	0.01	-0.19	0.95	-7.60	2.01	10.86	38077
337765603	-844078048	290.71	3	125	0.04	-0.02	0.11	65.52	125	525	276.84	-0.01	0.06	-0.12	0.96	-7.52	2.03	10.74	38176
337765603	-844078048	290.71	3	125	0.04	-0.02	0.11	65.52	125	525	276.67	0.04	0.04	-0.14	0.98	-7.66	2.09	10.57	38276
337765604	-844078049	290.68	3	125	0.02	-0.02	0.10	65.52	124	525	276.64	0.08	0.04	-0.14	0.98	-7.71	1.99	10.35	38376
337765604	-844078049	290.65	3	125	0.00	-0.02	0.08	65.52	120	525	276.74	0.08	0.03	-0.14	0.98	-7.97	2.06	10.18	38476
337765605	-844078049	290.62	3	125	0.00	-0.00	0.06	65.52	119	524	276.74	-0.03	0.03	-0.13	0.98	-7.76	1.96	10.15	38576
337765606	-844078049	290.60	3	125	0.02	-0.01	0.06	65.52	124	524	276.58	-0.04	0.04	-0.12	1.04	-7.85	2.44	10.12	38676
337765606	-844078049	290.60	3	125	0.02	-0.01	0.06	65.52	124	524	276.54	-0.02	0.23	-0.32	1.41	-9.37	6.98	10.32	38776
337765606	-844078050	290.58	3	125	0.00	-0.00	0.05	65.52	120	523	276.40	0.09	0.24	-0.27	1.30	-8.38	12.08	8.11	38876
337765608	-844078049	290.57	3	125	0.08	0.02	0.03	65.52	117	523	276.67	0.06	0.22	-0.20	1.30	-10.19	7.82	8.21	38977
337765607	-844078048	290.67	3	125	0.03	-0.12	-0.11	65.52	89	523	276.97	0.02	0.22	-0.16	0.92	-6.57	6.48	9.00	39076
337765609	-844078050	290.74	3	125	0.20	-0.28	-0.21	332.61	114	524	276.89	0.21	0.05	-0.08	0.50	-4.37	0.63	10.75	39177
337765609	-844078050	290.74	3	125	0.20	-0.28	-0.21	332.61	114	524	277.47	0.50	-0.14	-0.03	0.55	-5.29	-4.55	12.31	39277
337765605	-844078054	290.85	3	125	-0.23	-0.40	-0.31	283.85	128	525	277.05	0.73	-0.15	-0.02	0.75	-3.54	-6.10	13.60	39376
337765604	-844078057	290.88	3	125	-0.13	-0.26	-0.32	273.12	122	526	277.31	0.71	-0.14	-0.01	0.90	-2.89	-6.60	13.90	39476
337765603	-844078057	290.88	3	125	-0.07	0.04	-0.29	273.12	140	527	277.22	0.77	-0.12	-0.06	0.97	-3.63	-6.51	13.95	39577
337765602	-844078057	290.89	3	125	-0.07	0.10	-0.26	273.12	152	528	276.81	0.53	-0.10	-0.10	1.02	-3.84	-5.72	13.54	39676
337765602	-844078057	290.89	3	125	-0.07	0.10	-0.26	273.12	152	528	276.72	0.56	-0.09	-0.12	1.01	-4.62	-4.86	13.73	39776
337765601	-844078058	290.88	3	125	-0.08	0.11	-0.23	273.12	157	529	277.15	0.24	-0.07	-0.11	1.01	-5.26	-4.31	13.52	39876
337765599	-844078058	290.87	3	125	-0.09	0.12	-0.21	273.12	163	530	276.59	-0.12	-0.07	-0.11	1.00	-5.36	-3.89	13.17	39976
337765598	-844078060	290.85	3	125	-0.04	0.05	-0.18	273.12	153	531	277.14	-0.36	-0.06	-0.09	1.00	-5.28	-3.48	12.46	40076
337765598	-844078061	290.83	3	125	-0.03	0.07	-0.15	273.12	155	532	276.92	-0.30	-0.05	-0.08	0.99	-4.60	-3.15	11.94	40176
337765598	-844078061	290.83	3	125	-0.03	0.07	-0.15	273.12	155	532	276.93	-0.21	-0.06	-0.06	0.97	-4.07	-3.16	11.75	40276
337765597	-844078063	290.81	3	125	-0.04	0.04	-0.14	273.12	155	533	277.05	-0.02	-0.05	-0.08	0.99	-4.28	-2.91	11.98	40376
337765597	-844078065	290.79	3	125	-0.04	0.04	-0.12	273.12	155	534	276.90	0.19	-0.06	-0.06	0.96	-3.97	-2.77	11.96	40476
337765596	-844078067	290.75	3	125	-0.02	0.02	-0.10	273.12	149	534	276.70	0.25	-0.11	-0.02	0.69	-4.03	-3.51	11.98	40576
337765597	-844078068	290.71	3	125	-0.03	0.03	-0.08	273.12	158	535	276.99	0.25	-0.08	-0.10	0.65	-4.46	-4.63	11.55	40676
337765597	-844078068	290.71	3	125	-0.03	0.03	-0.08	273.12	158	535	277.02	0.23	0.04	-0.04	0.79	-5.24	-3.21	9.93	40776
337765597	-844078068	290.65	3	125	-0.05	0.10	-0.04	273.12	165	537	276.95	0.15	0.07	-0.20	1.09	-6.61	-2.12	8.39	40876
337765601	-844078066	290.55	3	125	0.13	0.32	0.04	1.47	143	538	276.69	0.04	0.01	-0.31	1.11	-11.26	-0.34	8.59	40976
337765604	-844078065	290.43	3	125	0.05	0.33	0.13	37.43	128	539	276.76	-0.40	0.03	-0.34	1.03	-14.90	2.15	8.43	41076
337765606	-844078064	290.42	3	125	0.12	0.10	0.10	37.43	123	540	276.93	-0.41	0.07	-0.36	1.09	-14.96	5.36	8.42	41176
337765606	-844078064	290.42	3	125	0.12	0.10	0.10	37.43	123	540	276.20	-0.59	0.07	-0.30	1.12	-14.90	6.39	8.34	41276
337765610	-844078070	290.16	3	125	-0.11	0.08	0.29	37.43	120	541	276.40	-0.65	0.09	-0.22	1.06	-13.49	5.91	8.55	41376
337765611	-844078072	290.12	3	125	-0.01	-0.06	0.22	37.43	136	540	276.63	-0.70	0.11	-0.15	0.96	-10.38	5.83	8.60	41476
337765614	-844078074	290.03	3	125	0.00	-0.03	0.23	37.43	132	539	276.64	-0.74	0.12	-0.15	0.95	-9.20	6.56	9.08	41576
337765616	-844078075	290.02	3	125	0.04	-0.07	0.18	37.43	142	539	276.63	-0.45	0.13	-0.16	1.03	-8.93	6.71	9.81	41676
337765616	-844078075	290.02	3	125	0.04	-0.07	0.18	37.43	142	539	276.85	-0.29	0.06	-0.17	0.97	-9.55	5.64	10.33	41776
337765617	-844078076	289.96	3	125	0.04	-0.02	0.17	37.43	135	539	276.32	-0.30	0.06	-0.16	0.90	-8.43	4.73	10.35	41876
337765619	-844078078	289.91	3	125	0.03	-0.06	0.16	37.43	139	539	276.57	-0.21	0.15	-0.15	1.00	-4.77	3.59	9.45	41976
337765621	-844078079	289.87	3	125	0.04	-0.08	0.14	37.43	143	539	276.82	-0.17	0.04	-0.11	0.99	-3.89	4.25	9.76	42076
337765622	-844078080	289.84	3	125	0.00	-0.04	0.11	37.43	134	540	276.79	-0.14	0.05	-0.05	0.99	-3.67	4.01	10.07	42176
337765622	-844078080	289.84	3	125	0.00	-0.04	0.11	37.43	134	540	276.69	-0.05	0.06	-0.08	0.98	-3.90	3.81	10.42	42277
337765623	-844078081	289.80	3	125	0.01	-0.00	0.10	37.43	128	540	276.61	0.07	0.06	-0.08	0.99	-4.18	3.60	10.81	42376
337765624	-844078082	289.76	3	125	0.02	-0.04	0.09	37.43	140	540	276.60	0.08	0.05	-0.07	0.99	-4.19	3.41	11.13	42476
337765625	-844078083	289.74	3	125	0.00	-0.04	0.07	37.43	137	540	277.14	0.21	0.06	-0.08	0.99	-4.47	3.62	11.25	42577
337765626	-844078084	289.69	3	125	0.00	-0.01	0.08	37.43	129	540	276.68	0.32	0.06	-0.08	0.97	-4.15	3.19	11.34	42677
337765626	-844078084	289.69	3	125	0.00	-0.01	0.08	37.43	129	540	276.51	0.31	0.05	-0.07	0.99	-4.25	3.54	11.31	42777
337765627	-844078085	289.67	3	125	0.04	-0.02	0.06	37.43	147	540	276.70	0.18	0.06	-0.08	0.98	-4.09	3.29	11.33	42877
337765628	-844078086	289.63	3	125	-0.00	-0.01	0.05	37.43	124	540	276.72	-0.12	0.06	-0.08	0.99	-4.31	3.33	11.26	42977
337765629	-844078087	289.60	3	125	0.01	-0.01	0.04	37.43	139	540	276.53	-0.20	0.05	-0.07	0.99	-4.31	3.43	11.25	43077
337765630	-844078088	289.56	3	125	0.01	-0.01	0.04	37.43	140	540	277.25	-0.06	0.06	-0.08	0.99	-4.27	3.30	11.30	43177
337765630	-844078088	289.56	3	125	0.01	-0.01	0.04	37.43	140	540	276.84	0.03	0.06	-0.08	0.99	-4.24	3.32	11.25	43277
337765630	-844078088	289.53	3	125	-0.00	-0.02	0.03	37.43	127	540	277.18	0.00	0.06	-0.07	0.98	-4.37	3.37	11.27	43377
337765632	-844078090	289.50	3	125	0.02	-0.03	0.03	37.43	147	540	276.83	0.11	0.06	-0.07	0.99	-4.32	3.32	11.28	43477
337765633	-844078091	289.46	3	125	0.02	-0.00	0.03	37.43	138	540	276.69	0.23	0.06	-0.08	0.98	-4.30	3.47	11.29	43577
337765633	-844078091	289.43	3	125	-0.03	0.00	0.02	37.43	114	540	276.42	0.22	0.06	-0.08	0.98	-4.23	3.30	11.27	43677
